年度,鄉鎮,段名,地號,公告土地現值
112,2,173,9070000,1300
112,2,173,9080000,1300
112,2,173,9090000,1300
112,2,173,9100000,1300
112,2,173,9110000,1300
112,2,173,9120000,1300
112,2,173,9130000,1300
112,2,173,9130001,1300
112,2,173,9130002,1300
112,2,173,9130003,1300
112,2,173,9130004,1300
112,2,173,9140000,1300
112,2,173,9150000,1300
112,2,173,9160000,1300
112,2,173,9170000,1300
112,2,173,9180000,1300
112,2,173,9190000,1300
112,2,173,9200000,1300
112,2,173,9200001,1300
112,2,173,9210000,1300
112,2,173,9220000,1300
112,2,173,9230000,1300
112,2,173,9240000,1300
112,2,173,9250000,1300
112,2,173,9250001,1300
112,2,173,9260000,1300
112,2,173,9270000,1300
112,2,173,9270001,1300
112,2,173,9270002,1300
112,2,173,9270003,1300
112,2,173,9270004,1300
112,2,173,9270005,1300
112,2,173,9280000,1300
112,2,173,9290000,1300
112,2,173,9300000,1300
112,2,173,9310000,1300
112,2,173,9320000,1300
112,2,173,9330000,1300
112,2,173,9340000,1300
112,2,173,9350000,1300
112,2,173,9360000,1300
112,2,173,9370000,1300
112,2,173,9380000,1300
112,2,173,9380001,1300
112,2,173,9390000,1300
112,2,173,9400000,1300
112,2,173,9410000,1300
112,2,173,9420000,1300
112,2,173,9430000,1300
112,2,173,9440000,1300
112,2,173,9450000,1300
112,2,173,9450001,1300
112,2,173,9460000,1300
112,2,173,9470000,1300
112,2,173,9480000,1300
112,2,173,9490000,1300
112,2,173,9500000,1300
112,2,173,9510000,1300
112,2,173,9520000,1300
112,2,173,9530000,1300
112,2,173,9540000,1300
112,2,173,9550000,1300
112,2,173,9560000,1300
112,2,173,9570000,1300
112,2,173,9580000,1300
112,2,173,9580001,1300
112,2,173,9590000,1300
112,2,173,9600000,1300
112,2,173,9610000,1300
112,2,173,9620000,1300
112,2,173,9630000,1300
112,2,173,9640000,1300
112,2,173,9650000,1300
112,2,173,9660000,1300
112,2,173,9670000,1300
112,2,173,9680000,1300
112,2,173,9680001,1300
112,2,173,9690000,1300
112,2,173,9690001,1300
112,2,173,9700000,1300
112,2,173,9710000,1300
112,2,173,9710001,1300
112,2,173,9720000,1300
112,2,173,9730000,1300
112,2,173,9730001,1300
112,2,173,9740000,1300
112,2,173,9750000,1300
112,2,173,9760000,1300
112,2,173,9770000,1300
112,2,173,9780000,1300
112,2,173,9790000,1300
112,2,173,9800000,1300
112,2,173,9810000,1300
112,2,173,9820000,1300
112,2,173,9830000,1300
112,2,173,9830001,1300
112,2,173,9840000,1300
112,2,173,9850000,1300
112,2,173,9860000,1300
112,2,173,9870000,1300
112,2,173,9880000,1300
112,2,173,9890000,1300
112,2,173,9890001,1300
112,2,173,9900000,1300
112,2,173,9910000,1300
112,2,173,9920000,1300
112,2,173,9920001,1300
112,2,173,9940000,1300
112,2,173,9950000,1300
112,2,173,9960000,1300
112,2,173,9990000,1300
112,2,173,10000000,1300
112,2,173,10010000,1300
112,2,173,10020000,1300
112,2,173,10030000,1300
112,2,173,10040000,1300
112,2,173,10050000,1300
112,2,173,10060000,1300
112,2,173,10060001,1300
112,2,173,10070000,1300
112,2,173,10070001,1300
112,2,173,10080000,1300
112,2,173,10090000,1300
112,2,173,10090001,1300
112,2,173,10090002,1300
112,2,173,10100000,1300
112,2,173,10110000,1300
112,2,173,10120000,1300
112,2,173,10130000,1300
112,2,173,10140000,1300
112,2,173,10150000,1300
112,2,173,10160000,1300
112,2,173,10170000,1300
112,2,173,10180000,1300
112,2,173,10190000,1300
112,2,173,10200000,1300
112,2,173,10210000,1300
112,2,173,10220000,1300
112,2,173,10230000,1300
112,2,173,10240000,1300
112,2,173,10250000,1300
112,2,173,10260000,1300
112,2,173,10270000,1300
112,2,173,10280000,1300
112,2,173,10290000,1300
112,2,173,10290001,1300
112,2,173,10300000,1283
112,2,173,10310000,1200
112,2,173,10310001,1200
112,2,173,10310002,1239
112,2,173,10310003,1208
112,2,173,10320000,1200
112,2,173,10330000,1200
112,2,173,10340000,1200
112,2,173,10360000,1300
112,2,173,10370000,1300
112,2,173,10380000,1265
112,2,173,10390000,1200
112,2,173,10400000,1200
112,2,173,10410000,1200
112,2,173,10420000,1200
112,2,173,10430000,1200
112,2,173,10440000,1200
112,2,173,10450000,1200
112,2,173,10460000,1200
112,2,173,10470000,1200
112,2,173,10480000,1214
112,2,173,10490000,1200
112,2,173,10500000,1300
112,2,173,10500001,1300
112,2,173,10510000,1300
112,2,173,10520000,1300
112,2,173,10520001,1300
112,2,173,10530000,1300
112,2,173,10540000,1299
112,2,173,10540001,1238
112,2,173,10550000,1247
112,2,173,10550001,1239
112,2,173,10580000,1300
112,2,173,10590000,1300
112,2,173,10600000,1300
112,2,173,10610000,1300
112,2,173,10620000,1200
112,2,173,10630000,1200
112,2,173,10640000,1200
112,2,173,10650000,1200
112,2,173,10660000,1200
112,2,173,10670000,1200
112,2,173,10670001,1200
112,2,173,10680000,1200
112,2,173,10690000,1200
112,2,173,10700000,1200
112,2,173,10710000,1200
112,2,173,10710001,1200
112,2,173,10720000,1200
112,2,173,10730000,1200
112,2,173,10740000,1200
112,2,173,10750000,1100
112,2,173,10750001,1100
112,2,173,10750002,1100
112,2,173,10750003,1300
112,2,173,10760000,1300
112,2,173,10760001,1100
112,2,173,10770000,1300
112,2,173,10770001,1300
112,2,173,10780000,1300
112,2,173,10790000,1300
112,2,173,10790001,1300
112,2,173,10790002,1300
112,2,173,10790003,1300
112,2,173,10790004,1300
112,2,173,10790009,1300
112,2,173,10790010,1300
112,2,173,10790011,1300
112,2,173,10800000,1300
112,2,173,10800001,1300
112,2,173,10800002,1300
112,2,173,10800007,1100
112,2,173,10800008,1300
112,2,173,10800009,1100
112,2,173,10800010,1100
112,2,173,10800011,1100
112,2,173,10800012,1100
112,2,173,10800013,1100
112,2,173,10800014,1300
112,2,173,10800015,1300
112,2,173,10800016,1100
112,2,173,10800017,1100
112,2,173,10800018,1100
112,2,173,10800019,1100
112,2,173,10800020,1100
112,2,173,10800021,1100
112,2,173,10800022,1100
112,2,173,10800023,1100
112,2,173,10800024,1100
112,2,173,10800025,1100
112,2,173,10800026,1300
112,2,173,10800027,1100
112,2,173,10800028,1300
112,2,173,10800029,1100
112,2,173,10800030,1300
112,2,173,10800031,1300
112,2,173,10800033,1100
112,2,173,10800034,1100
112,2,173,10800035,1300
112,2,173,10800036,1300
112,2,173,10800037,1300
112,2,173,10800038,1100
112,2,173,10800039,1100
112,2,173,10800040,1100
112,2,173,10800041,1300
112,2,173,10800042,1300
112,2,173,10800043,1300
112,2,173,10800044,1100
112,2,173,10800045,1100
112,2,173,10800046,1300
112,2,173,10800047,1300
112,2,173,10800048,1100
112,2,173,10800049,1300
112,2,173,10800050,1274
112,2,173,10800051,1300
112,2,173,10800052,1300
112,2,173,10800053,1300
112,2,173,10810000,1300
112,2,173,10810001,1300
112,2,173,10810002,1100
112,2,173,10810003,1100
112,2,173,10810004,1300
112,2,173,10820000,1300
112,2,173,10820001,1100
112,2,173,10820002,1300
112,2,173,10820003,1300
112,2,173,10820004,1300
112,2,173,10830000,1300
112,2,173,10830001,1300
112,2,173,10830002,1300
112,2,173,10830003,1300
112,2,173,10830004,1300
112,2,173,10830005,1300
112,2,173,10840000,1300
112,2,173,10840001,1300
112,2,173,10840002,1300
112,2,173,10850000,1300
112,2,173,10850001,1300
112,2,173,10860000,1300
112,2,173,10870000,1300
112,2,173,10880000,1300
112,2,173,10890000,1300
112,2,173,10900000,1300
112,2,173,10910000,1300
112,2,173,10920000,1300
112,2,173,10930000,1300
112,2,173,10930001,1300
112,2,173,10940000,1300
112,2,173,10950000,1300
112,2,173,10960000,1300
112,2,173,10970000,1300
112,2,173,10980000,1300
112,2,173,10990000,1300
112,2,173,11000000,1300
112,2,173,11010000,1300
112,2,173,11020000,1300
112,2,173,11030000,1300
112,2,173,11040000,1300
112,2,173,11050000,1257
112,2,173,11060000,1262
112,2,173,11070000,1237
112,2,173,11080000,1200
112,2,173,11090000,1200
112,2,173,11100000,1200
112,2,173,11100001,1200
112,2,173,11110000,1200
112,2,173,11120000,1200
112,2,173,11130000,1200
112,2,173,11140000,1200
112,2,173,11140001,1200
112,2,173,11150000,1200
112,2,173,11160000,1200
112,2,173,11170000,1200
112,2,173,11180000,1200
112,2,173,11190000,1200
112,2,173,11200000,1200
112,2,173,11210000,1200
112,2,173,11210001,1211
112,2,173,11220000,1200
112,2,173,11230000,1200
112,2,173,11240000,1200
112,2,173,11240001,1200
112,2,173,11250000,1200
112,2,173,11260000,1200
112,2,173,11270000,1200
112,2,173,11280000,1200
112,2,173,11280001,1200
112,2,173,11280002,1200
112,2,173,11290000,1200
112,2,173,11310000,1200
112,2,173,11310001,1206
112,2,173,11310002,1200
112,2,173,11310003,1200
112,2,173,11310004,1200
112,2,173,11320000,1200
112,2,173,11330000,1200
112,2,173,11340000,1200
112,2,173,11350000,1200
112,2,173,11360000,1200
112,2,173,11370000,1200
112,2,173,11380000,1200
112,2,173,11390000,1200
112,2,173,11400000,1200
112,2,173,11400001,1200
112,2,173,11410000,1200
112,2,173,11420000,1200
112,2,173,11430000,1200
112,2,173,11440000,1200
112,2,173,11450000,1200
112,2,173,11460000,1200
112,2,173,11470000,1200
112,2,173,11480000,1200
112,2,173,11490000,1200
112,2,173,11500000,1200
112,2,173,11510000,1200
112,2,173,11520000,1200
112,2,173,11530000,1200
112,2,173,11540000,1200
112,2,173,11550000,1200
112,2,173,11560000,1200
112,2,173,11570000,1200
112,2,173,11580000,1200
112,2,173,11590000,1200
112,2,173,11600000,1200
112,2,173,11610000,1200
112,2,173,11620000,1200
112,2,173,11630000,1200
112,2,173,11630001,1220
112,2,173,11630002,1300
112,2,173,11640000,1200
112,2,173,11650000,1300
112,2,173,11650001,1300
112,2,173,11660000,1300
112,2,173,11660001,1300
112,2,173,11670000,1300
112,2,173,11680000,1300
112,2,173,11690000,1300
112,2,173,11690001,1300
112,2,173,11690002,1300
112,2,173,11690003,1200
112,2,173,11700000,1300
112,2,173,11710000,1300
112,2,173,11720000,1300
112,2,173,11730000,1300
112,2,173,11740000,1300
112,2,173,11750000,1300
112,2,173,11750001,1300
112,2,173,11760000,1300
112,2,173,11810000,1300
112,2,173,11820000,1300
112,2,173,11830000,1300
112,2,173,11840000,1300
112,2,173,11840001,1300
112,2,173,11840002,1300
112,2,173,11840003,1300
112,2,173,11840004,1300
112,2,173,11850000,1300
112,2,173,11860000,1300
112,2,173,11860001,1300
112,2,173,11870000,1300
112,2,173,11880000,1300
112,2,173,11880001,1300
112,2,173,11890000,1300
112,2,173,11900000,1200
112,2,173,11910000,1200
112,2,173,11920000,1200
112,2,173,11930000,1200
112,2,173,11940000,1200
112,2,173,11950000,1200
112,2,173,11960000,1200
112,2,173,11970000,1200
112,2,173,11980000,1200
112,2,173,11990000,1200
112,2,173,12000000,1200
112,2,173,12010000,1200
112,2,173,12020000,1200
112,2,173,12030000,1200
112,2,173,12040000,1200
112,2,173,12050000,1200
112,2,173,12050001,1200
112,2,173,12060000,1200
112,2,173,12070000,1200
112,2,173,12080000,1200
112,2,173,12090000,1200
112,2,173,12100000,1200
112,2,173,12110000,1200
112,2,173,12120000,1200
112,2,173,12130000,1200
112,2,173,12140000,1200
112,2,173,12150000,1200
112,2,173,12160000,1200
112,2,173,12170000,1200
112,2,173,12180000,1200
112,2,173,12190000,1200
112,2,173,12200000,1200
112,2,173,12210000,1200
112,2,173,12220000,1300
112,2,173,12230000,1300
112,2,173,12230001,1300
112,2,173,12240000,1300
112,2,173,12240001,1300
112,2,173,12250000,1300
112,2,173,12250001,1300
112,2,173,12260000,1300
112,2,173,12270000,1300
112,2,173,12280000,1300
112,2,173,12290000,1300
112,2,173,12290001,1300
112,2,173,12300000,1300
112,2,173,12300001,1300
112,2,173,12310000,1300
112,2,173,12320000,1300
112,2,173,12320001,1300
112,2,173,12320002,1300
112,2,173,12320003,1300
112,2,173,12320004,1299
112,2,173,12320005,1300
112,2,173,12330000,1300
112,2,173,12330001,1300
112,2,173,12330002,1300
112,2,173,12330003,1300
112,2,173,12340000,1300
112,2,173,12350000,1300
112,2,173,12360000,1300
112,2,173,12370000,1300
112,2,173,12380000,1300
112,2,173,12390000,1300
112,2,173,12400000,1300
112,2,173,12400001,1300
112,2,173,12410000,1300
112,2,173,12420000,1300
112,2,173,12430000,1300
112,2,173,12440000,1300
112,2,173,12440001,1300
112,2,173,12450000,1300
112,2,173,12450001,1300
112,2,173,12460000,1300
112,2,173,12460001,1300
112,2,173,12470000,1300
112,2,173,12470001,1300
112,2,173,12480000,1300
112,2,173,12480001,1300
112,2,173,12490000,1300
112,2,173,12490001,1300
112,2,173,12500000,1300
112,2,173,12500001,1300
112,2,173,12500002,1300
112,2,173,12520000,1300
112,2,173,12530000,1300
112,2,173,12540000,1300
112,2,173,12550000,1300
112,2,173,12560000,1300
112,2,173,12560001,1300
112,2,173,12570000,1300
112,2,173,12580000,1300
112,2,173,12580001,1300
112,2,173,12580002,1300
112,2,173,12590000,1300
112,2,173,12600000,1300
112,2,173,12610000,1300
112,2,173,12620000,1300
112,2,173,12630000,1300
112,2,173,12640000,1300
112,2,173,12650000,1300
112,2,173,12660000,1300
112,2,173,12680000,1300
112,2,173,12690000,1300
112,2,173,12700000,1300
112,2,173,12710000,1291
112,2,173,12710001,1280
112,2,173,12720000,1300
112,2,173,12720001,1300
112,2,173,12730000,1300
112,2,173,12740000,1300
112,2,173,12750000,1300
112,2,173,12760000,1300
112,2,173,12770000,1300
112,2,173,12780000,1300
112,2,173,12790000,1300
112,2,173,12800000,1300
112,2,173,12810000,1300
112,2,173,12820000,1300
112,2,173,12830000,1300
112,2,173,12840000,1300
112,2,173,12850000,1300
112,2,173,12860000,1300
112,2,173,12870000,1300
112,2,173,12880000,1300
112,2,173,12890000,1300
112,2,173,12900000,1300
112,2,173,12910000,1300
112,2,173,12920000,1300
112,2,173,12930000,1300
112,2,173,12940000,1300
112,2,173,12950000,1296
112,2,173,12960000,1260
112,2,173,12970000,1228
112,2,173,12970001,1217
112,2,173,12980000,1200
112,2,173,12990000,1200
112,2,173,13000000,1200
112,2,173,13000001,1205
112,2,173,13010000,1200
112,2,173,13020000,1200
112,2,173,13030000,1200
112,2,173,13040000,1200
112,2,173,13050000,1200
112,2,173,13060000,1200
112,2,173,13070000,1200
112,2,173,13070001,1200
112,2,173,13070002,1200
112,2,173,13080000,1200
112,2,173,13080001,1200
112,2,173,13080002,1200
112,2,173,13090000,1200
112,2,173,13100000,1200
112,2,173,13110000,1200
112,2,173,13120000,1200
112,2,173,13130000,1300
112,2,173,13140000,1300
112,2,173,13160000,1300
112,2,173,13170000,1300
112,2,173,13170001,1300
112,2,173,13180000,1300
112,2,173,13190000,1292
112,2,173,13200000,1300
112,2,173,13210000,1200
112,2,173,13220000,1200
112,2,173,13230000,1300
112,2,173,13240000,1300
112,2,173,13240001,1300
112,2,173,13250000,1300
112,2,173,13260000,1300
112,2,173,13260001,1300
112,2,173,13260002,1300
112,2,173,13260003,5300
112,2,173,13260004,5300
112,2,173,13260005,5300
112,2,173,13260006,5300
112,2,173,13260007,1300
112,2,173,13260008,5300
112,2,173,13260009,1300
112,2,173,13270000,1300
112,2,173,13280000,1300
112,2,173,13290000,1300
112,2,173,13290001,1300
112,2,173,13290002,1300
112,2,173,13300000,1300
112,2,173,13300001,1300
112,2,173,13300002,5300
112,2,173,13310000,1300
112,2,173,13320000,4266
112,2,173,13320001,1300
112,2,173,13330000,4152
112,2,173,13330001,5300
112,2,173,13330002,5300
112,2,173,13330003,5300
112,2,173,13340000,3501
112,2,173,13350000,3269
112,2,173,13350001,1300
112,2,173,13350002,1300
112,2,173,13360000,5300
112,2,173,13360001,5300
112,2,173,13360002,5300
112,2,173,13360003,5300
112,2,173,13360004,5300
112,2,173,13360006,5300
112,2,173,13360008,5300
112,2,173,13360009,5300
112,2,173,13360010,5300
112,2,173,13360011,5300
112,2,173,13370000,4298
112,2,173,13370001,2762
112,2,173,13380000,4187
112,2,173,13390000,1300
112,2,173,13400000,1300
112,2,173,13400001,4072
112,2,173,13410000,1300
112,2,173,13420000,1300
112,2,173,13430000,1300
112,2,173,13430001,2028
112,2,173,13440000,1300
112,2,173,13450000,1300
112,2,173,13460000,1300
112,2,173,13470000,1300
112,2,173,13480000,1300
112,2,173,13490000,1300
112,2,173,13500000,1300
112,2,173,13510000,1300
112,2,173,13520000,1300
112,2,173,13520001,1300
112,2,173,13530000,1300
112,2,173,13540000,1300
112,2,173,13550000,1300
112,2,173,13560000,1300
112,2,173,13560001,1300
112,2,173,13570000,1300
112,2,173,13580000,1300
112,2,173,13580001,1300
112,2,173,13580002,1300
112,2,173,13580003,1300
112,2,173,13580004,1300
112,2,173,13580005,1300
112,2,173,13580006,1300
112,2,173,13580007,1300
112,2,173,13590000,1300
112,2,173,13590001,1300
112,2,173,13600000,1300
112,2,173,13610000,1300
112,2,173,13620000,1300
112,2,173,13630000,1300
112,2,173,13630001,1300
112,2,173,13640000,1300
112,2,173,13650000,1300
112,2,173,13660000,1300
112,2,173,13660001,1300
112,2,173,13660002,1300
112,2,173,13670000,1300
112,2,173,13670001,1300
112,2,173,13670002,1300
112,2,173,13680000,1300
112,2,173,13680001,1300
112,2,173,13690000,1300
112,2,173,13690001,1300
112,2,173,13690002,1300
112,2,173,13690003,1300
112,2,173,13700000,1300
112,2,173,13700001,1300
112,2,173,13700002,1300
112,2,173,13700003,1300
112,2,173,13710000,1300
112,2,173,13710001,1300
112,2,173,13720000,1300
112,2,173,13730000,1300
112,2,173,13730001,1300
112,2,173,13730002,1300
112,2,173,13740000,1300
112,2,173,13740001,1300
112,2,173,13750000,1300
112,2,173,13750001,1252
112,2,173,13760000,1300
112,2,173,13760001,1300
112,2,173,13770000,1300
112,2,173,13770001,1226
112,2,173,13770002,1299
112,2,173,13780000,1300
112,2,173,13790000,1300
112,2,173,13790001,1300
112,2,173,13800000,1300
112,2,173,13810000,1300
112,2,173,13820000,1300
112,2,173,13830000,1300
112,2,173,13840000,1300
112,2,173,13850000,1300
112,2,173,13860000,1300
112,2,173,13870000,1300
112,2,173,13880000,1300
112,2,173,13890000,1300
112,2,173,13900000,1300
112,2,173,13910000,1300
112,2,173,13920000,1300
112,2,173,13930000,1300
112,2,173,13940000,1300
112,2,173,13950000,1300
112,2,173,13960000,1300
112,2,173,13970000,1300
112,2,173,13980000,1300
112,2,173,13990000,1300
112,2,173,14000000,1300
112,2,173,14010000,1300
112,2,173,14010001,1300
112,2,173,14020000,1300
112,2,173,14030000,1300
112,2,173,14040000,1300
112,2,173,14040001,1300
112,2,173,14050000,1300
112,2,173,14060000,1300
112,2,173,14070000,1300
112,2,173,14080000,1300
112,2,173,14090000,1300
112,2,173,14100000,1300
112,2,173,14100001,1300
112,2,173,14110000,1300
112,2,173,14110001,1300
112,2,173,14120000,1300
112,2,173,14130000,1300
112,2,173,14140000,1300
112,2,173,14140001,1300
112,2,173,14150000,1300
112,2,173,14160000,1300
112,2,173,14170000,1300
112,2,173,14180000,1300
112,2,173,14190000,1300
112,2,173,14200000,1300
112,2,173,14210000,1300
112,2,173,14220000,1300
112,2,173,14230000,1300
112,2,173,14240000,1300
112,2,173,14250000,1300
112,2,173,14260000,1300
112,2,173,14270000,1300
112,2,173,14280000,1300
112,2,173,14290000,1300
112,2,173,14300000,1300
112,2,173,14310000,1300
112,2,173,14320000,1300
112,2,173,14330000,1300
112,2,173,14340000,1300
112,2,173,14350000,1300
112,2,173,14360000,1299
112,2,173,14360001,1290
112,2,173,14370000,1300
112,2,173,14380000,1300
112,2,173,14390000,1300
112,2,173,14400000,1300
112,2,173,14410000,1300
112,2,173,14420000,1300
112,2,173,14420001,1300
112,2,173,14420002,1300
112,2,173,14430000,1300
112,2,173,14440000,1300
112,2,173,14450000,1254
112,2,173,14450001,1200
112,2,173,14460000,1200
112,2,173,14470000,1200
112,2,173,14470001,1200
112,2,173,14470002,1209
112,2,173,14470003,1300
112,2,173,14470004,1300
112,2,173,14470005,1200
112,2,173,14480000,1200
112,2,173,14490000,1200
112,2,173,14500000,1200
112,2,173,14510000,1200
112,2,173,14520000,1200
112,2,173,14530000,1200
112,2,173,14540000,1200
112,2,173,14550000,1200
112,2,173,14560000,1200
112,2,173,14570000,1200
112,2,173,14580000,1200
112,2,173,14590000,1200
112,2,173,14600000,1200
112,2,173,14610000,1200
112,2,173,14620000,1200
112,2,173,14630000,1200
112,2,173,14640000,1200
112,2,173,14650000,1200
112,2,173,14660000,1200
112,2,173,14670000,1200
112,2,173,14680000,1200
112,2,173,14690000,1200
112,2,173,14700000,1200
112,2,173,14700001,1200
112,2,173,14710000,1200
112,2,173,14710001,1200
112,2,173,14720000,1200
112,2,173,14730000,1200
112,2,174,6540000,6800
112,2,174,6550000,6800
112,2,174,6560000,5332
112,2,174,6570000,5306
112,2,174,6580000,5300
112,2,174,6590000,5300
112,2,174,6600000,5300
112,2,174,6610000,5300
112,2,174,6620000,5300
112,2,174,6620001,5300
112,2,174,6620002,5300
112,2,174,6620003,5300
112,2,174,6620004,5300
112,2,174,6630000,5300
112,2,174,6640000,5300
112,2,174,6650000,5300
112,2,174,6660000,5300
112,2,174,6670000,5300
112,2,174,6680000,5308
112,2,174,6690000,5302
112,2,174,6700000,5305
112,2,174,6710000,5486
112,2,174,6720000,5355
112,2,174,6730000,5332
112,2,174,6740000,6800
112,2,174,6750000,6800
112,2,174,6760000,6795
112,2,174,6770000,6800
112,2,174,6780000,6800
112,2,174,6790000,5303
112,2,174,6800000,5341
112,2,174,6810000,5334
112,2,174,6820000,5300
112,2,174,6830000,5300
112,2,174,6840000,5300
112,2,174,6850000,5300
112,2,174,6860000,5300
112,2,174,6870000,5300
112,2,174,6880000,5300
112,2,174,6890000,5300
112,2,174,6900000,5300
112,2,174,6910000,5300
112,2,174,6920000,5300
112,2,174,6930000,5300
112,2,174,6930001,5300
112,2,174,6930002,5300
112,2,174,6930003,5300
112,2,174,6930004,5300
